teamName,playerMainPosition,offsides,bigChanceCreated,passes,crosses,keyPasses,bigChanceSucc,interceptions,age,shots,bigChanceFaced,fouled,finalThirdPass,thBallSucc,assists,tackles,fouls,playerName,passSucc,country,goalProp,aerialWon,errorsSum,playerId,mans,apps,countryZh,redCards,disp,appsSub,thBall,teamId,finalThirdPassSucc,yelCards,id,rate,longBall,longBallSucc,shotsOTProp,dribbledPast,mins,blocks,shotsOT,goals,clears,crossSucc,offsideWon,dribbles,unsTouches
佛罗伦萨,右后卫,0.0357143,3,21.3571,0.5,0.535714,0.0,0.607143,26,0.142857,0,0.928571,8.21429,0.0,1,0.857143,0.357143,维努蒂,75.4181,Italy,0.0,0.285714,0,22993,0,21,意大利,0,0.428571,7,0.0,87,0.686957,3,164263,6.279643,0.714286,0.327869,0.0,0.5,1759,0.107143,0.0,0,0.642857,0.25,0.142857,0.25,0.714286
维特斯,中场,0.15,0,11.85,0.0,0.25,0.0,0.5,23,0.6,2,0.1,2.75,0.0,0,0.9,0.8,伊德里萨·图雷,75.5274,Germany,0.0833333,1.25,0,9437,0,4,德国,1,0.45,16,0.0,135,0.690909,2,163728,6.279,0.4,0.380952,0.166667,0.7,535,0.0,0.1,1,0.4,0.0,0.05,0.4,0.85
梅斯,右边锋,0.346154,3,8.73077,0.230769,0.5,0.571429,0.153846,25,0.807692,7,1.07692,3.26923,1.0,1,0.615385,0.961538,瓦格纳,77.533,Cape Verde,0.190476,0.346154,1,9137,0,10,佛得角,0,0.961538,16,0.115385,113,0.717647,3,168084,6.278846,0.0384615,0.166667,0.285714,0.461538,961,0.0,0.230769,4,0.0384615,0.333333,0.0,0.346154,1.88462
巴拉多利德,左边锋,0.0588235,1,11.3529,0.176471,0.117647,0.333333,0.352941,22,0.705882,3,0.529412,4.11765,0.0,0,0.411765,0.352941,若塔,74.6114,Portugal,0.0833333,0.117647,1,57700,0,7,葡萄牙,0,0.294118,10,0.0,622,0.7,1,169156,6.278823,0.176471,0.230769,0.5,0.294118,664,0.0,0.352941,1,0.176471,0.1875,0.0588235,0.941176,0.647059
艾卡马特,前腰,0.0,0,16.0769,0.153846,0.230769,0.0,0.230769,34,0.384615,0,0.538462,5.53846,0.0,1,0.461538,0.615385,伊万诺夫,80.3828,Russia,0.0,0.846154,0,4322,0,3,俄罗斯,0,0.615385,10,0.0,155,0.708333,1,160403,6.278462,1.30769,0.62963,0.4,0.384615,413,0.0769231,0.153846,0,0.384615,0.333333,0.0,0.307692,0.384615
皇家马德里,中锋,0.8125,0,6.5625,0.0,0.125,0.5,0.0,27,0.9375,2,0.3125,3.25,0.0,0,0.25,0.5,马里亚诺,69.5238,Dominican Republic,0.0666667,1.25,0,9318,0,5,多米尼加,0,0.875,11,0.0,21,0.596154,0,168832,6.278125,0.125,0.5,0.4,0.5625,506,0.0625,0.375,1,0.1875,0.0,0.0,0.4375,0.75
圣埃蒂安,中场,0.0,0,20.2333,0.0333333,0.0666667,0.0,0.8,17,0.166667,0,0.933333,3.46667,0.0,0,1.06667,1.16667,古尔纳-杜阿特,87.3147,France,0.0,0.466667,0,100014,0,13,法国,0,0.533333,17,0.0,97,0.740385,8,163229,6.278,0.7,0.636364,0.2,0.433333,1316,0.0,0.0333333,0,0.5,0.333333,0.0333333,0.266667,0.666667
帕尔马,右后卫,0.0,0,28.7857,0.285714,0.0714286,0.0,1.21429,32,0.0714286,0,1.28571,6.42857,0.0,0,1.14286,0.857143,劳里尼,83.6228,France,0.0,0.5,1,2394,0,10,法国,0,0.0714286,4,0.0,91,0.688889,1,165528,6.277857,2.0,0.518519,0.0,0.142857,872,0.285714,0.0,0,1.28571,0.142857,0.0714286,0.142857,0.642857
雷恩,左后卫,0.0,1,17.6923,0.230769,0.307692,0.0,0.384615,27,0.230769,0,0.230769,4.61538,0.0,1,0.538462,0.692308,达尔伯特,86.9565,Brazil,0.0,0.538462,0,7583,0,3,巴西,0,0.153846,10,0.0,98,0.85,3,166236,6.276923,1.0,0.684211,0.0,0.153846,364,0.153846,0.0,0,0.615385,0.25,0.0,0.0769231,0.538462
埃瓦尔,左后卫,0.0454545,0,19.1818,0.363636,0.5,1.0,0.909091,27,0.454545,1,0.727273,7.18182,0.0,1,0.727273,0.409091,凯文·罗德里格斯,73.2227,Portugal,0.1,0.636364,1,20718,1,11,葡萄牙,0,1.22727,11,0.0,40,0.613924,1,164177,6.276818,1.04545,0.442308,0.4,0.727273,1093,0.0454545,0.181818,1,0.545455,0.123077,0.136364,0.5,1.22727
布雷斯特,中锋,0.0357143,1,6.14286,0.107143,0.285714,0.0,0.285714,23,0.464286,2,0.607143,2.67857,0.0,2,0.535714,0.642857,杰里米·勒杜阿隆,70.3488,France,0.0769231,1.0,0,101705,0,7,法国,0,0.857143,21,0.0,675,0.666667,0,161200,6.276786,0.0357143,0.166667,0.538462,0.5,803,0.0357143,0.25,1,0.392857,0.25,0.0,0.321429,1.25
摩纳哥,左后卫,0.0416667,1,13.3333,0.375,0.333333,0.0,0.25,24,0.0833333,0,0.5,3.41667,0.0,3,0.916667,0.416667,福德·巴洛-图雷,84.375,Senegal,0.0,0.5,1,20910,0,6,塞内加尔,0,0.208333,18,0.0,105,0.695122,2,161072,6.276667,0.375,0.5,0.5,0.291667,645,0.0,0.0416667,0,0.291667,0.230769,0.0416667,0.125,0.291667
沙尔克04,中后卫,0.0,0,44.7333,0.0,0.0666667,0.0,1.73333,28,0.466667,0,0.2,3.0,0.0,0,0.733333,1.06667,纳斯塔西奇,85.9911,Serbia,0.0,1.46667,1,269,0,14,塞尔维亚,0,0.0,1,0.0,58,0.4,2,165690,6.276667,3.53333,0.495327,0.285714,0.466667,1222,1.2,0.133333,0,3.33333,0.0,0.533333,0.0,0.2
巴拉多利德,门将,0.0,0,28.7692,0.0,0.0,0.0,0.0,35,0.0,0,0.0,8.23077,0.0,0,0.0,0.0,罗伯托,44.1176,Spain,0.0,0.0769231,0,9330,0,13,西班牙,0,0.0,0,0.0,622,0.205607,0,164715,6.276154,7.30769,0.313531,0.0,0.0769231,1170,0.0,0.0,0,0.846154,0.0,0.0,0.0,0.0
米德尔斯堡,中锋,0.612903,0,7.25806,0.0,0.225806,0.3125,0.0322581,28,1.58065,16,0.870968,4.12903,0.0,0,0.0,1.70968,阿松巴隆加,67.5556,Congo DR,0.102041,1.54839,0,11070,0,19,刚果(金),0,1.41935,12,0.0,245,0.679688,2,162512,6.276129,0.0645161,0.4,0.326531,0.0645161,1722,0.0,0.516129,5,0.322581,0.0,0.0,0.451613,2.25806
坦波夫,中后卫,0.0,0,24.1,0.0,0.0,0.0,2.2,32,0.2,0,0.3,5.0,0.0,0,1.0,0.2,德尼索夫,70.9544,Russia,0.0,1.3,1,9215,0,10,俄罗斯,0,0.1,0,0.0,1060,0.58,1,170592,6.276,3.2,0.484848,0.5,0.5,828,1.0,0.1,0,4.6,0.0,0.4,0.0,0.3
吉马良斯,中锋,0.36,0,8.6,0.16,0.16,0.428571,0.16,25,1.04,7,0.44,4.2,0.0,1,0.4,0.68,布鲁诺·杜阿尔特,69.7674,Brazil,0.115385,0.96,0,64697,0,10,巴西,0,0.32,15,0.0,128,0.619048,3,165484,6.2752,0.12,0.3,0.307692,0.24,996,0.0,0.32,3,0.28,0.444444,0.0,0.24,0.76
里泽体育,左边锋,0.172414,2,12.5172,0.0689655,0.689655,0.5,0.241379,28,0.724138,2,1.06897,4.41379,0.0,3,0.931035,1.06897,费尔南多,83.4711,Brazil,0.0952381,0.241379,0,10071,0,16,巴西,1,1.27586,13,0.0,289,0.78125,4,166304,6.275172,0.241379,0.5,0.285714,0.965517,1258,0.0,0.206897,2,0.0344828,0.117647,0.0344828,0.827586,2.0
沃特福德,中锋,0.633333,1,7.1,0.0,0.4,0.294118,0.0666667,29,1.23333,17,0.2,3.6,0.0,1,0.133333,0.766667,安德烈·格雷,66.6667,Jamaica,0.135135,0.366667,1,6477,1,14,牙买加,0,0.366667,16,0.0,207,0.574074,1,168463,6.274667,0.233333,0.583333,0.540541,0.1,1272,0.0,0.666667,5,0.2,0.0,0.0,0.166667,1.2
芬洛,中后卫,0.0,0,35.4583,0.0,0.166667,0.0,1.29167,26,0.25,0,0.291667,6.0,0.0,0,1.08333,0.708333,罗伊·戈尔米,83.4313,Switzerland,0.166667,0.541667,1,24440,0,21,瑞士,1,0.0,3,0.0,846,0.631944,2,163264,6.274167,3.16667,0.535211,0.166667,0.791667,1842,0.75,0.0416667,1,3.04167,0.0,0.333333,0.0,0.208333
圣克拉拉,右边锋,0.037037,2,12.2222,0.148148,0.37037,1.0,0.296296,33,0.37037,1,0.925926,4.77778,0.0,1,0.296296,0.444444,乌克拉,76.0606,Portugal,0.1,0.37037,0,3309,0,10,葡萄牙,0,0.518519,17,0.0,803,0.643411,0,165028,6.273704,0.62963,0.586207,0.3,0.296296,896,0.111111,0.111111,1,0.296296,0.0888889,0.0,0.333333,0.592593
芬洛,右边锋,0.0,1,10.2727,0.545455,0.636364,0.333333,0.272727,29,0.545455,3,0.272727,4.63636,0.0,1,0.636364,0.454545,胡佩茨,70.7965,Netherlands,0.166667,0.0909091,0,4045,0,5,荷兰,0,0.363636,6,0.0,846,0.686275,1,163269,6.273636,0.454545,0.625,0.5,1.0,454,0.0,0.272727,1,0.727273,0.352941,0.0,0.272727,0.545455
埃门,中锋,0.142857,1,10.8571,0.0,0.357143,0.0,0.0714286,26,0.714286,2,0.642857,3.64286,1.0,1,0.428571,0.5,马尔科·科拉尔,80.2632,Croatia,0.1,0.357143,0,41976,0,9,克罗地亚,0,0.285714,5,0.0714286,853,0.764706,1,163259,6.273571,0.0714286,0.5,0.3,0.0,661,0.0714286,0.214286,1,0.142857,0.0,0.0,0.285714,1.07143
通德拉,左后卫,0.0588235,1,16.0,0.352941,0.411765,0.0,0.705882,23,0.294118,0,0.941176,4.88235,0.0,0,0.941176,0.941176,纳乌费尔·卡瑟夫,77.2059,Algeria,0.0,0.529412,0,78846,0,7,阿尔及利亚,1,0.647059,10,0.0,226,0.73494,2,165239,6.27353,0.529412,0.5625,0.2,0.470588,790,0.0,0.0588235,0,0.529412,0.193548,0.0,0.411765,1.05882
伏尔加格勒转子,中场,0.0,0,26.3333,0.208333,0.416667,0.0,0.708333,32,0.125,0,0.875,8.125,0.0,0,1.20833,0.958333,佩塞戈夫,76.8987,Russia,0.0,0.541667,0,61685,0,15,俄罗斯,0,0.375,9,0.0,1930,0.646154,3,160570,6.273333,1.70833,0.450549,0.0,0.833333,1315,0.208333,0.0,0,0.666667,0.185185,0.0,0.125,0.375
坦波夫,中场,0.0,1,42.1,0.1,0.3,0.0,2.1,27,0.9,1,1.3,12.6,1.0,0,2.6,2.0,尤里·巴温,75.0594,Russia,0.0,1.1,0,24260,0,10,俄罗斯,0,1.2,0,0.1,1060,0.634921,3,170594,6.273,2.7,0.428571,0.333333,1.2,893,0.8,0.3,0,0.8,0.333333,0.0,0.4,1.9
梅斯,中锋,0.130435,1,9.6087,0.173913,0.478261,0.0,0.0869565,24,0.826087,0,0.391304,4.43478,1.0,1,0.304348,0.956522,安布罗斯,71.4932,France,0.0,0.913043,0,23638,0,5,法国,0,1.13043,18,0.0434783,113,0.656863,4,161366,6.272609,0.347826,0.615385,0.315789,0.434783,743,0.0,0.26087,0,0.173913,0.210526,0.0,0.782609,1.43478
佛罗伦萨,右边锋,0.0,3,11.8,0.4,0.25,0.0,0.2,34,0.5,0,0.6,4.75,0.0,1,0.5,0.3,卡列洪,81.7797,Spain,0.0,0.45,0,2412,0,6,西班牙,0,0.3,14,0.0,87,0.757895,0,166544,6.2725,0.6,0.923077,0.1,0.2,655,0.05,0.05,0,0.25,0.285714,0.0,0.3,0.5
巴拉多利德,中后卫,0.0,0,22.9375,0.0625,0.25,0.0,0.9375,24,0.1875,0,0.125,3.375,0.0,0,0.9375,0.375,哈维·桑切斯,79.8365,Spain,0.0,0.875,0,51291,0,11,西班牙,0,0.0625,5,0.0,622,0.407407,3,164717,6.2725,1.8125,0.386667,0.0,0.0625,919,0.4375,0.0,0,2.25,1.0,0.25,0.1875,0.3125
朗斯,前腰,0.0,3,10.7692,0.423077,0.538462,0.0,0.115385,27,0.5,0,0.384615,3.88462,0.0,4,0.730769,0.730769,托尼·毛里西奥,86.7857,France,0.0,0.0769231,0,27307,0,2,法国,0,0.461538,24,0.0,114,0.811881,3,161186,6.271924,0.769231,0.833333,0.153846,0.230769,482,0.0384615,0.0769231,0,0.153846,0.261905,0.0,0.230769,0.346154
第戎,中场,0.0,0,28.619,0.0,0.380952,0.0,0.285714,23,0.285714,0,1.14286,5.52381,0.5,0,1.14286,2.0,帕佩·迪奥普,85.5241,Senegal,0.0,0.428571,0,6542,0,13,塞内加尔,0,0.380952,8,0.047619,252,0.637931,5,160995,6.271905,0.857143,0.486486,0.0,0.952381,1092,0.0952381,0.0,0,0.238095,0.0,0.0,0.666667,0.952381
布莱顿,右边锋,0.0,6,11.0476,0.238095,0.47619,0.0,0.380952,27,0.857143,2,0.190476,6.14286,1.0,1,0.428571,0.333333,贾汉巴赫什,77.5862,Iran,0.0,0.238095,0,7742,0,6,伊朗,0,0.333333,15,0.0952381,263,0.713178,3,163800,6.271429,0.333333,0.636364,0.166667,0.47619,521,0.0,0.142857,0,0.047619,0.166667,0.0,0.52381,0.571429
朗斯,中锋,0.0869565,0,6.47826,0.217391,0.347826,0.5,0.0869565,25,0.913043,2,0.695652,2.82609,0.0,1,0.173913,0.608696,科伦丁·吉安,78.5235,France,0.047619,0.217391,0,7286,1,6,法国,0,0.565217,17,0.0,114,0.692308,3,161185,6.271305,0.217391,0.625,0.47619,0.217391,568,0.0,0.434783,1,0.0434783,0.294118,0.0,0.347826,0.826087
巴恩斯利,右边锋,0.105263,2,11.4737,0.0526316,0.421053,0.0,0.105263,22,0.526316,1,0.684211,5.73684,0.0,0,1.21053,1.05263,卢克·托马斯,65.5963,England,0.0,0.157895,0,27180,0,7,英格兰,0,0.421053,12,0.0,279,0.53211,1,164162,6.271053,0.105263,0.117647,0.1,0.631579,720,0.0526316,0.0526316,0,0.105263,0.25,0.0,0.684211,1.42105
葡萄牙体育,左后卫,0.0,0,22.8667,0.133333,0.0666667,0.0,0.666667,26,0.0,0,0.466667,4.0,0.0,0,0.533333,0.666667,马特乌斯·雷斯,86.0058,Brazil,0.0,0.466667,0,8117,0,4,巴西,0,0.133333,11,0.0,116,0.75,2,170282,6.270667,1.46667,0.52381,0.0,0.133333,537,0.0,0.0,0,0.4,0.4,0.333333,0.266667,0.2
莱万特,中锋,0.352941,1,9.38235,0.0294118,0.323529,0.333333,0.0588235,22,0.911765,6,1.11765,4.5,0.0,2,0.117647,0.882353,丹尼·戈麦斯,78.3699,Spain,0.0645161,0.352941,0,63639,0,17,西班牙,0,1.17647,17,0.0,27,0.745098,3,163732,6.270294,0.117647,0.666667,0.258065,0.323529,1663,0.0,0.235294,2,0.117647,0.0666667,0.0,0.970588,1.76471
贝内文托,中锋,0.142857,1,9.21429,0.0714286,0.357143,0.25,0.142857,22,1.5,4,1.21429,3.85714,0.0,0,0.642857,1.64286,盖奇,56.5891,Argentina,0.0952381,0.928571,0,51383,0,9,阿根廷,0,0.928571,5,0.0,729,0.444444,0,170640,6.27,0.5,0.7,0.238095,0.857143,765,0.0,0.357143,2,0.285714,1.0,0.0,0.642857,1.85714
诺维奇,中锋,0.290323,2,3.67742,0.0322581,0.16129,0.5,0.0967742,29,0.774194,6,0.387097,1.35484,0.0,0,0.0322581,0.548387,休吉尔,64.0351,England,0.166667,1.16129,0,11242,1,7,英格兰,0,0.483871,24,0.0,209,0.571429,2,164180,6.27,0.0,0.0,0.5,0.0967742,674,0.0967742,0.387097,4,0.387097,0.25,0.0,0.0322581,0.967742
霍芬海姆,前腰,0.0,5,15.4783,0.173913,0.478261,0.0,0.782609,26,0.565217,4,0.304348,5.86957,0.0,2,0.782609,0.565217,加西诺维奇,76.1236,Serbia,0.0,0.217391,0,6944,0,7,塞尔维亚,0,0.217391,16,0.0,68,0.644444,5,164129,6.269565,0.391304,0.375,0.153846,0.652174,810,0.0,0.0869565,0,0.565217,0.148148,0.0,0.217391,0.565217
伯恩利,中锋,0.451613,3,8.83871,0.0,0.193548,0.25,0.0645161,31,1.0,4,0.580645,4.48387,0.0,2,0.806452,1.0,杰伊·罗德里格斯,73.3577,England,0.0322581,1.35484,0,392,0,12,英格兰,0,0.709677,19,0.0,20,0.71223,3,164753,6.269355,0.0967742,0.375,0.290323,0.483871,1255,0.129032,0.290323,1,0.193548,0.0,0.0,0.387097,1.58065
图拉兵工厂,中场,0.0,1,22.3333,0.555556,0.222222,0.0,1.33333,24,0.0,0,0.444444,7.22222,0.0,0,1.11111,0.666667,科诺瓦洛夫,76.6169,Russia,0.0,0.777778,0,7997,0,3,俄罗斯,0,0.222222,6,0.0,166,0.569231,1,170618,6.268888,1.33333,0.48,0.0,0.222222,424,0.111111,0.0,0,0.333333,0.178571,0.0,0.111111,0.333333
乌迪内斯,影子前锋,0.263158,2,9.47368,0.157895,0.421053,0.0,0.105263,31,0.578947,3,1.15789,4.57895,0.0,1,0.473684,0.631579,弗雷斯蒂耶里,80.5556,Italy,0.0909091,0.210526,0,10976,0,3,意大利,0,0.368421,16,0.0,88,0.758621,1,165316,6.268421,0.157895,0.428571,0.272727,0.210526,539,0.0,0.157895,1,0.0,0.3,0.0,0.526316,0.789474
沙尔克04,中锋,0.666667,3,10.6667,0.133333,0.2,0.0,0.0666667,26,1.46667,1,0.933333,5.0,0.0,1,0.533333,1.13333,帕西恩西亚,60.0,Portugal,0.0454545,1.26667,0,7640,0,9,葡萄牙,0,1.06667,6,0.0,58,0.56,2,163941,6.268,0.533333,0.571429,0.363636,0.8,748,0.0666667,0.533333,1,0.2,0.222222,0.0,0.733333,2.2
博阿维斯塔,中锋,0.285714,2,7.28571,0.0,0.5,0.0,0.0714286,25,0.857143,2,0.857143,4.42857,1.0,1,0.0,1.28571,乔治·本古彻,58.8235,Honduras,0.0,3.07143,0,60645,0,4,洪都拉斯,0,0.5,10,0.0714286,132,0.596774,2,164452,6.267857,0.0714286,0.5,0.166667,0.0,573,0.0,0.142857,0,0.285714,0.0,0.0,0.357143,1.64286
沙尔克04,中场,0.0,0,14.4167,0.0,0.25,0.333333,0.583333,21,1.16667,3,1.41667,5.33333,0.0,0,1.08333,1.33333,布杰拉布,69.3642,Morocco,0.0714286,1.08333,0,59554,1,6,摩洛哥,0,1.08333,6,0.0,58,0.625,2,165180,6.2675,0.25,0.6,0.357143,0.833333,602,0.25,0.416667,1,0.75,0.0,0.0,0.416667,1.5
摩里伦斯,左边锋,0.0,1,6.78571,0.0714286,0.428571,0.0,0.214286,21,0.5,0,0.714286,2.78571,0.0,1,0.428571,0.5,卢卡斯·罗德里格斯,77.8947,Brazil,0.0,0.214286,0,51900,0,5,巴西,0,1.0,9,0.0,129,0.769231,0,164728,6.265714,0.142857,1.0,0.285714,0.357143,467,0.0714286,0.142857,0,0.5,0.142857,0.0,0.5,1.57143
那不勒斯,前腰,0.030303,0,10.5152,0.0606061,0.363636,0.5,0.0606061,21,0.393939,2,0.242424,3.18182,0.0,1,0.454545,0.30303,埃尔马斯,90.7781,North Macedonia,0.153846,0.0606061,0,22364,0,3,北马其顿,0,0.272727,30,0.0,85,0.828571,2,164486,6.265152,0.212121,0.875,0.461538,0.151515,713,0.030303,0.181818,2,0.242424,0.4,0.0,0.363636,0.545455
都灵,中锋,0.2,1,7.7,0.0,0.2,0.0,0.1,24,1.05,1,0.95,3.1,0.0,2,0.3,0.55,博纳佐利,83.7662,Italy,0.0952381,0.2,0,6186,0,4,意大利,0,0.4,16,0.0,79,0.774194,2,166551,6.265,0.6,0.8,0.238095,0.55,551,0.0,0.25,2,0.15,0.0,0.0,0.4,0.75
比兰尼塞斯,前腰,0.166667,1,6.70833,0.291667,0.0833333,0.0,0.208333,23,0.625,0,0.916667,2.58333,0.0,0,0.666667,0.666667,弗朗西斯科·特谢拉,72.6708,Portugal,0.133333,0.333333,0,102476,1,2,葡萄牙,0,0.333333,22,0.0,122,0.741935,3,165533,6.265,0.375,0.75,0.266667,0.416667,541,0.0,0.166667,2,0.208333,0.241379,0.0,0.25,0.75
法鲁人体育,中后卫,0.0909091,0,26.8182,0.0909091,0.181818,0.0,1.18182,27,0.636364,2,0.363636,6.18182,0.0,0,0.727273,0.818182,卡西奥·沙伊德,71.8644,Brazil,0.0,1.90909,0,68507,0,8,巴西,0,0.0909091,3,0.0,1920,0.367647,2,164859,6.264546,3.72727,0.471264,0.285714,0.272727,813,0.909091,0.181818,0,2.54545,1.0,0.454545,0.0,0.0909091
海牙,左后卫,0.0,0,25.375,0.0625,0.0625,0.0,0.8125,21,0.25,0,0.5,6.8125,0.0,0,1.0625,0.3125,法米利亚-卡斯蒂略,73.6453,Netherlands,0.0,0.625,0,68269,0,9,荷兰,0,0.25,7,0.0,147,0.605505,3,169822,6.264375,1.375,0.354839,0.0,0.5,819,0.0625,0.0,0,1.25,0.047619,0.1875,0.6875,0.625
诺维奇,中锋,0.294118,0,5.0,0.0588235,0.352941,0.75,0.0588235,20,0.764706,4,0.117647,2.52941,0.0,1,0.235294,0.529412,亚当·伊达,63.5294,Ireland,0.230769,0.235294,0,91670,0,1,爱尔兰,1,0.352941,16,0.0,209,0.511628,3,162712,6.262941,0.117647,0.25,0.615385,0.176471,325,0.0,0.470588,3,0.352941,0.142857,0.0588235,0.588235,1.29412
亚特兰大,中锋,0.133333,1,8.13333,0.0,0.266667,0.666667,0.0,24,0.6,3,0.333333,4.33333,0.0,0,0.133333,0.333333,拉默斯,78.6885,Netherlands,0.222222,0.4,0,17254,0,1,荷兰,0,0.866667,14,0.0,81,0.784615,0,165069,6.262667,0.0,0.0,0.444444,0.4,277,0.0,0.266667,2,0.2,0.0,0.0,0.866667,1.13333
伯恩茅斯,右边锋,0.0,2,10.6875,0.125,0.375,0.0,0.0625,21,0.6875,1,0.5625,6.4375,1.0,0,0.4375,0.25,罗德里戈·里克尔梅,77.7778,Spain,0.0909091,0.0,0,98566,0,2,西班牙,0,0.375,14,0.0625,208,0.699029,1,167049,6.2625,0.1875,0.428571,0.454545,0.4375,326,0.0,0.3125,1,0.0,0.166667,0.0,0.625,1.1875
威廉二世,中场,0.0,1,16.6875,0.0625,0.1875,0.0,1.125,22,0.125,0,0.5,3.125,0.0,0,1.0,0.5,塞拉西,82.7715,Albania,0.0,0.8125,0,46006,0,3,阿尔巴尼亚,0,0.3125,13,0.0,149,0.64,3,169933,6.261875,1.0625,0.548387,0.0,0.6875,456,0.0625,0.0,0,0.375,0.5,0.0,0.5,0.625
图拉兵工厂,影子前锋,0.1875,0,18.9375,0.25,0.4375,1.0,0.1875,31,2.6875,1,0.5,9.25,0.0,0,0.5,1.1875,潘琴科,78.2178,Russia,0.0465116,0.5,0,4415,0,10,俄罗斯,0,0.5625,6,0.0,166,0.716216,4,166492,6.260625,1.1875,0.76,0.186047,0.3125,897,0.0625,0.5,2,0.3125,0.25,0.0625,0.3125,1.1875
摩里伦斯,前腰,0.0384615,1,15.8077,0.0,0.153846,0.5,1.11538,20,0.307692,2,0.961538,3.96154,0.0,1,0.961538,0.961538,贡萨洛·弗兰克,81.5085,Portugal,0.125,0.423077,0,68504,0,10,葡萄牙,0,0.961538,16,0.0,129,0.640777,5,164845,6.260385,0.846154,0.628571,0.25,0.807692,1041,0.0769231,0.0769231,1,0.384615,0.0,0.0384615,0.192308,1.26923
贝内文托,中锋,0.0416667,1,9.45833,0.541667,0.791667,0.75,0.208333,33,0.458333,4,0.791667,3.75,0.0,2,0.25,0.333333,马尔科·萨乌,74.4493,Italy,0.363636,0.0416667,0,2618,0,9,意大利,1,0.5,15,0.0,729,0.633333,1,165154,6.26,0.125,0.333333,0.545455,0.625,778,0.0,0.25,4,0.125,0.325,0.0,0.458333,1.20833
里奥阿维,中场,0.0769231,0,22.7308,0.0,0.269231,0.0,0.423077,37,0.615385,2,0.692308,4.80769,0.0,0,1.07692,0.423077,塔兰蒂尼,80.203,Portugal,0.0,0.961538,0,3303,0,17,葡萄牙,0,0.192308,9,0.0,117,0.592,3,164828,6.26,1.34615,0.514706,0.1875,0.961538,1356,0.0384615,0.115385,0,0.884615,0.0,0.0384615,0.0769231,0.461538
拉齐奥,中锋,0.555556,0,9.18519,0.0,0.37037,0.2,0.111111,27,1.14815,5,0.703704,4.44444,0.0,0,0.111111,0.518519,韦达特·穆里奇,68.9516,Kosovo,0.0322581,2.07407,0,11676,0,7,科索沃,0,0.62963,20,0.0,78,0.6,1,166388,6.26,0.222222,0.75,0.258065,0.296296,817,0.0740741,0.296296,1,0.740741,0.0,0.0,0.0740741,1.18519
阿拉维斯,右边锋,0.0833333,0,8.83333,0.166667,0.166667,0.0,0.333333,19,0.416667,1,0.75,3.16667,0.0,0,0.666667,0.5,佩利斯特里,66.0377,Uruguay,0.0,0.666667,0,76300,0,5,乌拉圭,0,1.41667,7,0.0,246,0.605263,0,170532,6.259167,0.0833333,1.0,0.4,0.833333,540,0.0,0.166667,0,0.166667,0.153846,0.0,1.25,1.5
艾卡马特,中场,0.0555556,1,5.44444,0.0,0.277778,0.0,0.333333,21,0.277778,0,1.0,2.55556,0.0,0,1.0,1.05556,萨杜拉耶夫,68.3673,Russia,0.2,0.444444,0,55823,0,2,俄罗斯,0,0.388889,16,0.0,155,0.652174,4,160409,6.258333,0.277778,0.625,0.2,0.333333,369,0.0,0.0555556,1,0.111111,0.0,0.0,0.388889,1.16667
云达不莱梅,影子前锋,0.208333,3,9.58333,0.125,0.416667,0.0,0.208333,31,0.416667,0,0.541667,4.41667,0.0,1,0.5,0.583333,大迫勇也,69.1304,Japan,0.0,0.916667,0,2033,0,7,日本,0,0.666667,17,0.0,72,0.603774,3,164022,6.258333,0.25,0.4,0.4,0.291667,750,0.0416667,0.166667,0,0.291667,0.375,0.0,0.5,1.0
瓦伦西亚,左边锋,0.153846,0,9.69231,0.0769231,0.615385,0.0,0.615385,22,0.538462,0,0.615385,4.0,0.0,0,0.615385,0.307692,阿莱士·布兰科,77.7778,Spain,0.142857,0.153846,0,56323,0,6,西班牙,0,1.30769,7,0.0,32,0.692308,1,165546,6.257692,0.0,0.0,0.285714,1.15385,579,0.0,0.153846,1,0.538462,0.1,0.0,0.307692,1.46154
吉马良斯,中场,0.0,0,19.8125,0.1875,0.125,0.0,0.5,22,0.5,0,0.1875,5.5,0.0,0,0.5,0.4375,扬维尔,86.4353,France,0.0,0.1875,0,20912,0,2,法国,0,0.25,14,0.0,128,0.75,1,163955,6.2575,1.875,0.714286,0.25,0.125,410,0.0625,0.125,0,0.0,0.25,0.0,0.3125,0.375
都灵,门将,0.0,0,28.0312,0.0,0.0,0.0,0.0,34,0.0,0,0.09375,2.6875,0.0,0,0.03125,0.03125,西里古,67.3356,Italy,0.0,0.1875,2,2686,2,32,意大利,0,0.0,0,0.0,79,0.302326,0,164268,6.256875,6.6875,0.431452,0.0,0.03125,2880,0.0,0.0,0,0.4375,0.0,0.0,0.0,0.0625
罗马,后腰,0.0,1,25.8889,0.0,0.0555556,1.0,0.666667,23,0.388889,1,0.222222,4.66667,1.0,0,0.722222,0.944444,迪亚瓦拉,89.6996,Guinea,0.142857,0.166667,0,7135,1,7,几内亚,1,0.111111,11,0.0555556,76,0.77381,2,164386,6.256667,1.16667,0.583333,0.571429,0.444444,654,0.111111,0.222222,1,0.277778,0.0,0.0,0.277778,0.5
